algo,seed_label,source,env_step,reward
td3,seed3,ours,948000,293.04
td3,seed3,ours,949000,293.05
td3,seed3,ours,950000,293.08
td3,seed3,ours,951000,293.1
td3,seed3,ours,952000,293.13
td3,seed3,ours,953000,293.12
td3,seed3,ours,954000,293.16
td3,seed3,ours,955000,293.22
td3,seed3,ours,956000,296.69
td3,seed3,ours,957000,296.76
td3,seed3,ours,958000,296.81
td3,seed3,ours,959000,296.83
td3,seed3,ours,960000,296.87
td3,seed3,ours,961000,296.97
td3,seed3,ours,962000,297.05
td3,seed3,ours,963000,297.14
td3,seed3,ours,964000,297.18
td3,seed3,ours,965000,297.21
td3,seed3,ours,966000,297.22
td3,seed3,ours,967000,297.27
td3,seed3,ours,968000,297.32
td3,seed3,ours,969000,297.38
td3,seed3,ours,970000,297.45
td3,seed3,ours,971000,297.51
td3,seed3,ours,972000,297.55
td3,seed3,ours,973000,297.62
td3,seed3,ours,974000,297.69
td3,seed3,ours,975000,297.74
td3,seed3,ours,976000,297.79
td3,seed3,ours,977000,297.87
td3,seed3,ours,978000,297.93
td3,seed3,ours,979000,297.96
td3,seed3,ours,980000,297.97
td3,seed3,ours,981000,298.0
td3,seed3,ours,982000,298.02
td3,seed3,ours,983000,298.09
td3,seed3,ours,984000,298.13
td3,seed3,ours,985000,294.06
td3,seed3,ours,986000,294.07
td3,seed3,ours,987000,294.04
td3,seed3,ours,988000,290.09
td3,seed3,ours,989000,290.09
td3,seed3,ours,990000,290.1
td3,seed3,ours,991000,290.14
td3,seed3,ours,992000,290.14
td3,seed3,ours,993000,290.14
td3,seed3,ours,994000,292.83
td3,seed3,ours,995000,292.82
td3,seed3,ours,996000,292.78
td3,seed3,ours,997000,292.8
td3,seed3,ours,998000,296.86
td3,seed3,ours,999000,296.89
td3,seed3,ours,1000000,296.88
td3,seed3,ours,1001000,296.88
td3,seed3,ours,1002000,296.87
td3,seed3,ours,1003000,296.88
td3,seed3,ours,1004000,296.85
td3,seed3,ours,1005000,296.85
td3,seed3,ours,1006000,296.84
td3,seed3,ours,1007000,296.85
td3,seed3,ours,1008000,296.84
td3,seed3,ours,1009000,296.85
td3,seed3,ours,1010000,296.85
td3,seed3,ours,1011000,296.85
td3,seed3,ours,1012000,296.83
td3,seed3,ours,1013000,296.85
td3,seed3,ours,1014000,296.86
td3,seed3,ours,1015000,296.85
td3,seed3,ours,1016000,296.84
td3,seed3,ours,1017000,296.87
td3,seed3,ours,1018000,296.88
td3,seed3,ours,1019000,296.9
td3,seed3,ours,1020000,296.92
td3,seed3,ours,1021000,297.0
td3,seed3,ours,1022000,297.06
td3,seed3,ours,1023000,294.39
td3,seed3,ours,1024000,294.42
td3,seed3,ours,1025000,294.42
td3,seed3,ours,1026000,294.49
td3,seed3,ours,1027000,294.53
td3,seed3,ours,1028000,294.55
td3,seed3,ours,1029000,294.57
td3,seed3,ours,1030000,294.6
td3,seed3,ours,1031000,294.62
td3,seed3,ours,1032000,294.63
td3,seed3,ours,1033000,294.68
td3,seed3,ours,1034000,294.7
td3,seed3,ours,1035000,294.73
td3,seed3,ours,1036000,294.71
td3,seed3,ours,1037000,294.74
td3,seed3,ours,1038000,294.79
td3,seed3,ours,1039000,294.8
td3,seed3,ours,1040000,297.62
td3,seed3,ours,1041000,297.65
td3,seed3,ours,1042000,297.67
td3,seed3,ours,1043000,297.67
td3,seed3,ours,1044000,297.68
td3,seed3,ours,1045000,297.69
td3,seed3,ours,1046000,297.67
td3,seed3,ours,1047000,297.67
td3,seed3,ours,1048000,297.66
td3,seed3,ours,1049000,297.65
td3,seed3,ours,1050000,297.68
td3,seed3,ours,1051000,297.67
td3,seed3,ours,1052000,297.7
td3,seed3,ours,1053000,297.74
td3,seed3,ours,1054000,297.76
td3,seed3,ours,1055000,297.75
td3,seed3,ours,1056000,297.78
td3,seed3,ours,1057000,297.83
td3,seed3,ours,1058000,297.85
td3,seed3,ours,1059000,297.88
td3,seed3,ours,1060000,297.91
td3,seed3,ours,1061000,297.91
td3,seed3,ours,1062000,297.92
td3,seed3,ours,1063000,297.93
td3,seed3,ours,1064000,297.94
td3,seed3,ours,1065000,297.96
td3,seed3,ours,1066000,297.95
td3,seed3,ours,1067000,297.98
td3,seed3,ours,1068000,298.01
td3,seed3,ours,1069000,298.04
td3,seed3,ours,1070000,298.06
td3,seed3,ours,1071000,298.09
td3,seed3,ours,1072000,298.11
td3,seed3,ours,1073000,298.15
td3,seed3,ours,1074000,298.18
td3,seed3,ours,1075000,298.2
td3,seed3,ours,1076000,298.26
td3,seed3,ours,1077000,298.28
td3,seed3,ours,1078000,298.29
td3,seed3,ours,1079000,298.3
td3,seed3,ours,1080000,298.33
td3,seed3,ours,1081000,296.12
td3,seed3,ours,1082000,296.12
td3,seed3,ours,1083000,296.12
td3,seed3,ours,1084000,296.14
td3,seed3,ours,1085000,300.21
sac,seed0,ours,20000,-124.35
sac,seed0,ours,40000,-73.41
sac,seed0,ours,60000,-46.38
sac,seed0,ours,80000,-62.57
sac,seed0,ours,100000,-107.87
sac,seed0,ours,120000,21.09
sac,seed0,ours,140000,28.54
sac,seed0,ours,160000,-20.3
sac,seed0,ours,180000,39.77
sac,seed0,ours,200000,52.08
sac,seed0,ours,220000,136.24
sac,seed0,ours,240000,43.25
sac,seed0,ours,260000,33.35
sac,seed0,ours,280000,257.0
sac,seed0,ours,300000,-113.14
sac,seed0,ours,320000,268.46
sac,seed0,ours,340000,206.65
sac,seed0,ours,360000,276.09
sac,seed0,ours,380000,-122.57
sac,seed0,ours,400000,296.48
sac,seed0,ours,420000,295.03
sac,seed0,ours,440000,55.52
sac,seed0,ours,460000,298.85
sac,seed0,ours,480000,294.84
sac,seed0,ours,500000,245.65
sac,seed0,ours,520000,294.22
sac,seed0,ours,540000,304.62
sac,seed0,ours,560000,303.49
sac,seed0,ours,580000,305.32
sac,seed0,ours,600000,304.49
sac,seed0,ours,620000,308.42
sac,seed0,ours,640000,312.66
sac,seed0,ours,660000,309.8
sac,seed0,ours,680000,-93.85
sac,seed0,ours,700000,302.16
sac,seed0,ours,720000,302.94
sac,seed0,ours,740000,309.32
sac,seed0,ours,760000,312.34
sac,seed0,ours,780000,197.3
sac,seed0,ours,800000,311.03
sac,seed0,ours,820000,312.76
sac,seed0,ours,840000,309.87
sac,seed0,ours,860000,310.5
sac,seed0,ours,880000,309.25
sac,seed0,ours,900000,314.71
sac,seed0,ours,920000,310.6
sac,seed0,ours,940000,312.46
sac,seed0,ours,960000,313.16
sac,seed0,ours,980000,296.11
sac,seed0,ours,1000000,309.08
sac,seed0,ours,1020000,312.85
sac,seed0,ours,1040000,310.62
sac,seed0,ours,1060000,315.45
sac,seed0,ours,1080000,176.11
sac,seed0,ours,1100000,318.99
sac,seed0,ours,1120000,317.46
sac,seed0,ours,1140000,319.18
sac,seed0,ours,1160000,78.0
sac,seed0,ours,1180000,315.28
sac,seed0,ours,1200000,-99.02
sac,seed0,ours,1220000,295.07
sac,seed0,ours,1240000,310.64
sac,seed0,ours,1260000,306.94
sac,seed1,ours,20000,-71.52
sac,seed1,ours,40000,-74.2
sac,seed1,ours,60000,-95.1
sac,seed1,ours,80000,-48.7
sac,seed1,ours,100000,-109.98
sac,seed1,ours,120000,-109.27
sac,seed1,ours,140000,-61.85
sac,seed1,ours,160000,-83.66
sac,seed1,ours,180000,-58.76
sac,seed1,ours,200000,-104.61
sac,seed1,ours,220000,45.62
sac,seed1,ours,240000,-100.36
sac,seed1,ours,260000,-65.56
sac,seed1,ours,280000,-45.18
sac,seed1,ours,300000,-39.04
sac,seed1,ours,320000,-111.24
sac,seed1,ours,340000,-19.49
sac,seed1,ours,360000,-61.26
sac,seed1,ours,380000,-82.99
sac,seed1,ours,400000,-121.57
sac,seed1,ours,420000,157.16
sac,seed1,ours,440000,97.7
sac,seed1,ours,460000,161.16
sac,seed1,ours,480000,243.29
sac,seed1,ours,500000,251.71
sac,seed1,ours,520000,230.37
sac,seed1,ours,540000,130.13
sac,seed1,ours,560000,248.3
sac,seed1,ours,580000,249.2
sac,seed1,ours,600000,253.05
sac,seed1,ours,620000,225.43
sac,seed1,ours,640000,264.59
sac,seed1,ours,660000,275.91
sac,seed1,ours,680000,254.85
sac,seed1,ours,700000,272.07
sac,seed1,ours,720000,-64.36
sac,seed1,ours,740000,47.28
sac,seed1,ours,760000,282.03
sac,seed1,ours,780000,271.37
sac,seed1,ours,800000,-59.75
sac,seed1,ours,820000,269.87
sac,seed1,ours,840000,226.63
sac,seed1,ours,860000,280.82
sac,seed1,ours,880000,-142.27
sac,seed1,ours,900000,285.61
sac,seed1,ours,920000,285.53
sac,seed1,ours,940000,275.65
sac,seed1,ours,960000,-9.24
sac,seed1,ours,980000,296.34
sac,seed1,ours,1000000,289.17
sac,seed1,ours,1020000,-53.74
sac,seed1,ours,1040000,286.43
sac,seed1,ours,1060000,293.32
sac,seed1,ours,1080000,295.81
sac,seed1,ours,1100000,292.63
sac,seed1,ours,1120000,292.43
sac,seed1,ours,1140000,302.46
sac,seed1,ours,1160000,299.12
sac,seed1,ours,1180000,-147.23
sac,seed1,ours,1200000,298.99
sac,seed1,ours,1220000,300.92
sac,seed2,ours,20000,-79.31
sac,seed2,ours,40000,-88.95
sac,seed2,ours,60000,-51.44
sac,seed2,ours,80000,-117.32
sac,seed2,ours,100000,-111.95
sac,seed2,ours,120000,-92.85
sac,seed2,ours,140000,-60.6
sac,seed2,ours,160000,-87.17
sac,seed2,ours,180000,20.72
sac,seed2,ours,200000,68.98
sac,seed2,ours,220000,8.61
sac,seed2,ours,240000,2.55
sac,seed2,ours,260000,196.4
sac,seed2,ours,280000,150.03
sac,seed2,ours,300000,-44.0
sac,seed2,ours,320000,-129.69
sac,seed2,ours,340000,77.74
sac,seed2,ours,360000,-33.9
sac,seed2,ours,380000,253.97
sac,seed2,ours,400000,-85.03
sac,seed2,ours,420000,-75.16
sac,seed2,ours,440000,-89.71
sac,seed2,ours,460000,81.22
sac,seed2,ours,480000,50.58
sac,seed2,ours,500000,285.32
sac,seed2,ours,520000,-0.38
sac,seed2,ours,540000,286.44
sac,seed2,ours,560000,-82.49
sac,seed2,ours,580000,-119.66
sac,seed2,ours,600000,-69.3
sac,seed2,ours,620000,-71.17
sac,seed2,ours,640000,229.55
sac,seed2,ours,660000,-73.56
sac,seed2,ours,680000,-78.69
sac,seed2,ours,700000,130.01
sac,seed2,ours,720000,-64.46
sac,seed2,ours,740000,144.48
sac,seed2,ours,760000,226.24
sac,seed2,ours,780000,297.95
sac,seed2,ours,800000,-45.03
sac,seed2,ours,820000,-58.22
sac,seed2,ours,840000,305.53
sac,seed2,ours,860000,-51.89
sac,seed2,ours,880000,301.17
sac,seed2,ours,900000,-49.21
sac,seed2,ours,920000,278.71
sac,seed2,ours,940000,-121.91
sac,seed2,ours,960000,306.59
sac,seed2,ours,980000,-90.13
sac,seed2,ours,1000000,302.72
sac,seed2,ours,1020000,203.26
sac,seed2,ours,1040000,271.09
sac,seed2,ours,1060000,-48.42
sac,seed2,ours,1080000,295.81
sac,seed2,ours,1100000,248.39
sac,seed2,ours,1120000,-106.29
sac,seed2,ours,1140000,-64.61
sac,seed2,ours,1160000,-84.16
sac,seed2,ours,1180000,-50.3
sac,seed2,ours,1200000,-83.36
sac,seed2,ours,1220000,238.25
sac,seed3,ours,20000,-85.4
sac,seed3,ours,40000,-85.03
sac,seed3,ours,60000,-82.27
sac,seed3,ours,80000,-104.81
sac,seed3,ours,100000,-87.93
sac,seed3,ours,120000,-63.34
sac,seed3,ours,140000,-54.5
sac,seed3,ours,160000,-79.65
sac,seed3,ours,180000,5.18
sac,seed3,ours,200000,-11.1
sac,seed3,ours,220000,-105.24
sac,seed3,ours,240000,108.2
sac,seed3,ours,260000,92.3
sac,seed3,ours,280000,-43.29
sac,seed3,ours,300000,81.72
sac,seed3,ours,320000,37.32
sac,seed3,ours,340000,199.98
sac,seed3,ours,360000,169.83
sac,seed3,ours,380000,165.62
sac,seed3,ours,400000,-77.54
sac,seed3,ours,420000,234.08
sac,seed3,ours,440000,265.19
sac,seed3,ours,460000,190.12
sac,seed3,ours,480000,242.18
sac,seed3,ours,500000,285.14
sac,seed3,ours,520000,-93.66
sac,seed3,ours,540000,172.9
sac,seed3,ours,560000,281.81
sac,seed3,ours,580000,267.21
sac,seed3,ours,600000,288.9
sac,seed3,ours,620000,237.42
sac,seed3,ours,640000,291.31
sac,seed3,ours,660000,293.79
sac,seed3,ours,680000,300.53
sac,seed3,ours,700000,296.62
sac,seed3,ours,720000,299.43
sac,seed3,ours,740000,237.48
sac,seed3,ours,760000,300.75
sac,seed3,ours,780000,268.36
sac,seed3,ours,800000,283.31
sac,seed3,ours,820000,303.01
sac,seed3,ours,840000,302.67
sac,seed3,ours,860000,302.81
sac,seed3,ours,880000,300.27
sac,seed3,ours,900000,291.82
sac,seed3,ours,920000,308.75
sac,seed3,ours,940000,303.74
sac,seed3,ours,960000,166.54
sac,seed3,ours,980000,308.91
sac,seed3,ours,1000000,20.75
sac,seed3,ours,1020000,307.83
sac,seed3,ours,1040000,308.68
sac,seed3,ours,1060000,10.74
sac,seed3,ours,1080000,310.1
sac,seed3,ours,1100000,304.68
sac,seed3,ours,1120000,309.21
sac,seed3,ours,1140000,309.93
sac,seed3,ours,1160000,67.53
sac,seed3,ours,1180000,308.15
sac,seed3,ours,1200000,311.67
sac,seed3,ours,1220000,312.94
sac,seed3,ours,1240000,310.3
ppo,seed0,ours,20000,-104.56
ppo,seed0,ours,40000,-87.74
ppo,seed0,ours,60000,-47.99
ppo,seed0,ours,80000,-106.15
ppo,seed0,ours,100000,-104.88
ppo,seed0,ours,120000,-113.39
ppo,seed0,ours,140000,-106.0
ppo,seed0,ours,160000,52.33
ppo,seed0,ours,180000,190.01
ppo,seed0,ours,200000,162.88
ppo,seed0,ours,220000,49.1
ppo,seed0,ours,240000,-51.67
ppo,seed0,ours,260000,74.16
ppo,seed0,ours,280000,-106.74
ppo,seed0,ours,300000,218.54
ppo,seed0,ours,320000,264.22
ppo,seed0,ours,340000,243.76
ppo,seed0,ours,360000,57.69
ppo,seed0,ours,380000,280.18
ppo,seed0,ours,400000,101.65
ppo,seed0,ours,420000,186.76
ppo,seed0,ours,440000,91.19
ppo,seed0,ours,460000,96.51
ppo,seed0,ours,480000,92.0
ppo,seed0,ours,500000,283.1
ppo,seed0,ours,520000,284.27
ppo,seed0,ours,540000,230.39
ppo,seed0,ours,560000,241.2
ppo,seed0,ours,580000,282.27
ppo,seed0,ours,600000,251.08
ppo,seed0,ours,620000,290.96
ppo,seed0,ours,640000,277.84
ppo,seed0,ours,660000,251.59
ppo,seed0,ours,680000,287.55
ppo,seed0,ours,700000,245.64
ppo,seed0,ours,720000,176.07
ppo,seed0,ours,740000,163.77
ppo,seed0,ours,760000,37.05
ppo,seed0,ours,780000,202.51
ppo,seed0,ours,800000,231.3
ppo,seed0,ours,820000,-108.22
ppo,seed0,ours,840000,233.18
ppo,seed0,ours,860000,257.2
ppo,seed0,ours,880000,275.77
ppo,seed0,ours,900000,276.57
ppo,seed0,ours,920000,226.75
ppo,seed0,ours,940000,250.22
ppo,seed0,ours,960000,214.74
ppo,seed0,ours,980000,219.34
ppo,seed0,ours,1000000,-80.09
ppo,seed0,ours,1020000,225.75
ppo,seed0,ours,1040000,281.81
ppo,seed0,ours,1060000,281.33
ppo,seed0,ours,1080000,285.0
ppo,seed0,ours,1100000,257.25
ppo,seed0,ours,1120000,217.62
ppo,seed0,ours,1140000,245.94
ppo,seed0,ours,1160000,264.15
ppo,seed0,ours,1180000,263.24
ppo,seed0,ours,1200000,280.9
ppo,seed0,ours,1220000,193.1
ppo,seed0,ours,1240000,99.73
ppo,seed0,ours,1260000,178.51
ppo,seed0,ours,1280000,258.17
ppo,seed0,ours,1300000,227.78
ppo,seed0,ours,1320000,229.05
ppo,seed0,ours,1340000,232.35
ppo,seed0,ours,1360000,263.43
ppo,seed0,ours,1380000,269.44
ppo,seed0,ours,1400000,283.44
ppo,seed0,ours,1420000,233.81
ppo,seed0,ours,1440000,194.42
ppo,seed0,ours,1460000,156.46
ppo,seed0,ours,1480000,107.94
ppo,seed0,ours,1500000,243.85
ppo,seed0,ours,1520000,156.13
ppo,seed0,ours,1540000,229.26
ppo,seed0,ours,1560000,-59.58
ppo,seed0,ours,1580000,183.26
ppo,seed0,ours,1600000,68.62
ppo,seed0,ours,1620000,191.55
ppo,seed0,ours,1640000,254.54
ppo,seed0,ours,1660000,62.22
ppo,seed0,ours,1680000,228.54
ppo,seed0,ours,1700000,256.2
ppo,seed0,ours,1720000,239.14
ppo,seed0,ours,1740000,277.92
ppo,seed0,ours,1760000,210.88
ppo,seed0,ours,1780000,246.26
ppo,seed0,ours,1800000,217.35
ppo,seed0,ours,1820000,284.64
ppo,seed0,ours,1840000,285.29
ppo,seed0,ours,1860000,285.87
ppo,seed0,ours,1880000,244.8
ppo,seed0,ours,1900000,-93.75
ppo,seed0,ours,1920000,-111.3
ppo,seed0,ours,1940000,111.28
ppo,seed0,ours,1960000,150.76
ppo,seed0,ours,1980000,231.49
ppo,seed0,ours,2000000,264.16
ppo,seed1,ours,20000,-101.78
ppo,seed1,ours,40000,-51.93
ppo,seed1,ours,60000,-10.37
ppo,seed1,ours,80000,150.09
ppo,seed1,ours,100000,129.63
ppo,seed1,ours,120000,40.75
ppo,seed1,ours,140000,109.33
ppo,seed1,ours,160000,162.79
ppo,seed1,ours,180000,251.97
ppo,seed1,ours,200000,163.7
ppo,seed1,ours,220000,273.3
ppo,seed1,ours,240000,240.17
ppo,seed1,ours,260000,277.0
ppo,seed1,ours,280000,267.36
ppo,seed1,ours,300000,268.16
ppo,seed1,ours,320000,19.9
ppo,seed1,ours,340000,198.96
ppo,seed1,ours,360000,246.0
ppo,seed1,ours,380000,260.96
ppo,seed1,ours,400000,269.57
ppo,seed1,ours,420000,247.23
ppo,seed1,ours,440000,206.56
ppo,seed1,ours,460000,121.47
ppo,seed1,ours,480000,82.77
ppo,seed1,ours,500000,211.53
ppo,seed1,ours,520000,237.69
ppo,seed1,ours,540000,243.39
ppo,seed1,ours,560000,31.0
ppo,seed1,ours,580000,243.54
ppo,seed1,ours,600000,234.5
ppo,seed1,ours,620000,135.32
ppo,seed1,ours,640000,263.82
ppo,seed1,ours,660000,208.53
ppo,seed1,ours,680000,262.32
ppo,seed1,ours,700000,197.0
ppo,seed1,ours,720000,172.71
ppo,seed1,ours,740000,119.65
ppo,seed1,ours,760000,81.08
ppo,seed1,ours,780000,120.98
ppo,seed1,ours,800000,233.0
ppo,seed1,ours,820000,209.97
ppo,seed1,ours,840000,187.41
ppo,seed1,ours,860000,167.2
ppo,seed1,ours,880000,259.74
ppo,seed1,ours,900000,275.0
ppo,seed1,ours,920000,228.1
ppo,seed1,ours,940000,256.67
ppo,seed1,ours,960000,261.15
ppo,seed1,ours,980000,223.06
ppo,seed1,ours,1000000,255.98
ppo,seed1,ours,1020000,279.66
ppo,seed1,ours,1040000,280.21
ppo,seed1,ours,1060000,-97.19
ppo,seed1,ours,1080000,246.97
ppo,seed1,ours,1100000,125.99
ppo,seed1,ours,1120000,239.74
ppo,seed1,ours,1140000,-3.92
ppo,seed1,ours,1160000,248.09
ppo,seed1,ours,1180000,255.01
ppo,seed1,ours,1200000,283.74
ppo,seed1,ours,1220000,287.12
ppo,seed1,ours,1240000,-105.22
ppo,seed1,ours,1260000,282.58
ppo,seed1,ours,1280000,-16.96
ppo,seed1,ours,1300000,-114.02
ppo,seed1,ours,1320000,283.69
ppo,seed1,ours,1340000,270.91
ppo,seed1,ours,1360000,132.2
ppo,seed1,ours,1380000,-107.8
ppo,seed1,ours,1400000,284.82
ppo,seed1,ours,1420000,215.02
ppo,seed1,ours,1440000,258.19
ppo,seed1,ours,1460000,285.91
ppo,seed1,ours,1480000,288.6
ppo,seed1,ours,1500000,261.07
ppo,seed1,ours,1520000,288.76
ppo,seed1,ours,1540000,291.15
ppo,seed1,ours,1560000,265.66
ppo,seed1,ours,1580000,246.82
ppo,seed1,ours,1600000,282.24
ppo,seed1,ours,1620000,187.86
ppo,seed1,ours,1640000,271.95
ppo,seed1,ours,1660000,195.95
ppo,seed1,ours,1680000,270.8
ppo,seed1,ours,1700000,169.21
ppo,seed1,ours,1720000,249.59
ppo,seed1,ours,1740000,252.94
ppo,seed1,ours,1760000,271.97
ppo,seed1,ours,1780000,234.79
ppo,seed1,ours,1800000,254.52
ppo,seed1,ours,1820000,197.36
ppo,seed1,ours,1840000,260.36
ppo,seed1,ours,1860000,223.36
ppo,seed1,ours,1880000,242.35
ppo,seed1,ours,1900000,261.44
ppo,seed1,ours,1920000,258.38
ppo,seed1,ours,1940000,285.24
ppo,seed1,ours,1960000,288.54
ppo,seed1,ours,1980000,256.61
ppo,seed1,ours,2000000,281.75
ppo,seed2,ours,20000,-29.62
ppo,seed2,ours,40000,100.02
ppo,seed2,ours,60000,124.92
ppo,seed2,ours,80000,166.68
ppo,seed2,ours,100000,144.35
ppo,seed2,ours,120000,171.04
ppo,seed2,ours,140000,78.8
ppo,seed2,ours,160000,46.77
ppo,seed2,ours,180000,137.68
ppo,seed2,ours,200000,-40.42
ppo,seed2,ours,220000,-45.17
ppo,seed2,ours,240000,25.7
ppo,seed2,ours,260000,206.08
ppo,seed2,ours,280000,-65.78
ppo,seed2,ours,300000,-61.34
ppo,seed2,ours,320000,170.82
ppo,seed2,ours,340000,221.41
ppo,seed2,ours,360000,146.44
ppo,seed2,ours,380000,206.92
ppo,seed2,ours,400000,51.12
ppo,seed2,ours,420000,-106.16
ppo,seed2,ours,440000,7.62
ppo,seed2,ours,460000,224.29
ppo,seed2,ours,480000,39.42
ppo,seed2,ours,500000,91.34
ppo,seed2,ours,520000,167.2
ppo,seed2,ours,540000,111.23
ppo,seed2,ours,560000,275.29
ppo,seed2,ours,580000,195.64
ppo,seed2,ours,600000,176.68
ppo,seed2,ours,620000,64.35
ppo,seed2,ours,640000,273.08
ppo,seed2,ours,660000,259.01
ppo,seed2,ours,680000,258.37
ppo,seed2,ours,700000,251.82
ppo,seed2,ours,720000,269.33
ppo,seed2,ours,740000,249.5
ppo,seed2,ours,760000,281.64
ppo,seed2,ours,780000,250.51
ppo,seed2,ours,800000,253.16
ppo,seed2,ours,820000,233.16
ppo,seed2,ours,840000,247.24
ppo,seed2,ours,860000,156.15
ppo,seed2,ours,880000,129.95
ppo,seed2,ours,900000,273.71
ppo,seed2,ours,920000,234.71
ppo,seed2,ours,940000,242.31
ppo,seed2,ours,960000,255.27
ppo,seed2,ours,980000,234.12
ppo,seed2,ours,1000000,238.68
ppo,seed2,ours,1020000,265.73
ppo,seed2,ours,1040000,205.23
ppo,seed2,ours,1060000,274.85
ppo,seed2,ours,1080000,235.93
ppo,seed2,ours,1100000,280.54
ppo,seed2,ours,1120000,210.96
ppo,seed2,ours,1140000,260.3
ppo,seed2,ours,1160000,287.6
ppo,seed2,ours,1180000,286.65
ppo,seed2,ours,1200000,269.67
ppo,seed2,ours,1220000,253.38
ppo,seed2,ours,1240000,213.5
ppo,seed2,ours,1260000,268.06
ppo,seed2,ours,1280000,-33.92
ppo,seed2,ours,1300000,175.51
ppo,seed2,ours,1320000,268.71
ppo,seed2,ours,1340000,73.31
ppo,seed2,ours,1360000,233.92
ppo,seed2,ours,1380000,260.6
ppo,seed2,ours,1400000,291.63
ppo,seed2,ours,1420000,232.01
ppo,seed2,ours,1440000,286.27
ppo,seed2,ours,1460000,268.26
ppo,seed2,ours,1480000,198.38
ppo,seed2,ours,1500000,142.69
ppo,seed2,ours,1520000,242.7
ppo,seed2,ours,1540000,259.57
ppo,seed2,ours,1560000,293.2
ppo,seed2,ours,1580000,266.52
ppo,seed2,ours,1600000,293.07
ppo,seed2,ours,1620000,294.35
ppo,seed2,ours,1640000,299.41
ppo,seed2,ours,1660000,298.88
ppo,seed2,ours,1680000,300.01
ppo,seed2,ours,1700000,301.38
ppo,seed2,ours,1720000,297.85
ppo,seed2,ours,1740000,275.49
ppo,seed2,ours,1760000,292.97
ppo,seed2,ours,1780000,219.86
ppo,seed2,ours,1800000,246.44
ppo,seed2,ours,1820000,298.45
ppo,seed2,ours,1840000,294.77
ppo,seed2,ours,1860000,266.85
ppo,seed2,ours,1880000,275.62
ppo,seed2,ours,1900000,292.17
ppo,seed2,ours,1920000,295.6
ppo,seed2,ours,1940000,278.97
ppo,seed2,ours,1960000,160.54
ppo,seed2,ours,1980000,263.11
ppo,seed2,ours,2000000,269.17
ppo,seed3,ours,20000,-60.76
ppo,seed3,ours,40000,-52.14
ppo,seed3,ours,60000,91.5
ppo,seed3,ours,80000,137.51
ppo,seed3,ours,100000,150.94
ppo,seed3,ours,120000,24.65
ppo,seed3,ours,140000,216.35
ppo,seed3,ours,160000,134.12
ppo,seed3,ours,180000,-37.91
ppo,seed3,ours,200000,187.25
ppo,seed3,ours,220000,206.86
ppo,seed3,ours,240000,64.39
ppo,seed3,ours,260000,172.35
ppo,seed3,ours,280000,144.33
ppo,seed3,ours,300000,-105.53
ppo,seed3,ours,320000,259.98
ppo,seed3,ours,340000,224.07
ppo,seed3,ours,360000,219.88
ppo,seed3,ours,380000,-118.98
ppo,seed3,ours,400000,271.19
ppo,seed3,ours,420000,261.1
ppo,seed3,ours,440000,272.3
ppo,seed3,ours,460000,291.84
ppo,seed3,ours,480000,234.21
ppo,seed3,ours,500000,187.75
ppo,seed3,ours,520000,256.82
ppo,seed3,ours,540000,287.61
ppo,seed3,ours,560000,275.32
ppo,seed3,ours,580000,291.05
ppo,seed3,ours,600000,295.21
ppo,seed3,ours,620000,292.91
ppo,seed3,ours,640000,277.91
ppo,seed3,ours,660000,283.17
ppo,seed3,ours,680000,295.33
ppo,seed3,ours,700000,266.32
ppo,seed3,ours,720000,278.49
ppo,seed3,ours,740000,266.33
ppo,seed3,ours,760000,297.71
ppo,seed3,ours,780000,142.91
ppo,seed3,ours,800000,281.0
ppo,seed3,ours,820000,-115.65
ppo,seed3,ours,840000,107.27
ppo,seed3,ours,860000,293.59
ppo,seed3,ours,880000,259.94
ppo,seed3,ours,900000,286.97
ppo,seed3,ours,920000,291.82
ppo,seed3,ours,940000,293.97
ppo,seed3,ours,960000,291.38
ppo,seed3,ours,980000,287.25
ppo,seed3,ours,1000000,298.07
ppo,seed3,ours,1020000,245.9
ppo,seed3,ours,1040000,299.49
ppo,seed3,ours,1060000,268.26
ppo,seed3,ours,1080000,288.01
ppo,seed3,ours,1100000,290.85
ppo,seed3,ours,1120000,283.49
ppo,seed3,ours,1140000,247.33
ppo,seed3,ours,1160000,278.92
ppo,seed3,ours,1180000,294.29
ppo,seed3,ours,1200000,278.37
ppo,seed3,ours,1220000,298.08
ppo,seed3,ours,1240000,273.07
ppo,seed3,ours,1260000,284.08
ppo,seed3,ours,1280000,244.65
ppo,seed3,ours,1300000,254.76
ppo,seed3,ours,1320000,242.85
ppo,seed3,ours,1340000,184.92
ppo,seed3,ours,1360000,271.53
ppo,seed3,ours,1380000,220.52
ppo,seed3,ours,1400000,254.54
ppo,seed3,ours,1420000,269.02
ppo,seed3,ours,1440000,270.44
ppo,seed3,ours,1460000,230.86
ppo,seed3,ours,1480000,293.03
ppo,seed3,ours,1500000,275.82
ppo,seed3,ours,1520000,274.37
ppo,seed3,ours,1540000,279.94
ppo,seed3,ours,1560000,240.0
ppo,seed3,ours,1580000,275.93
ppo,seed3,ours,1600000,274.3
ppo,seed3,ours,1620000,233.34
ppo,seed3,ours,1640000,264.44
ppo,seed3,ours,1660000,253.41
ppo,seed3,ours,1680000,241.31
ppo,seed3,ours,1700000,270.32
ppo,seed3,ours,1720000,231.92
ppo,seed3,ours,1740000,203.41
ppo,seed3,ours,1760000,286.94
